Amendment hMy,Property hMy,Property Code,Tenant hMy,Tenant ID,Amendment Status code,Amendment Status,Amendment Type code,Amendment Type,Amendment Sequence,Unit/s under amendment,HMY Unit/s under amendment,Amendment SF,Amendment Term,Amendment Start Date,Amendment End Date,Amendment Sign Date,Amendment Description,Amendment Notes,Holdover %
55312,1655,"xnjcentr",10167,"t0000770",1,"Activated",4,"Termination",1,,,20721,0,"2023-11-01 00:00:00","2023-11-01 00:00:00",,"Termination Agreement","",0
55375,3622,"xtx1050k",13537,"t0000819",1,"Activated",1,"Renewal",3,10501   ,10161,4691,62,"2024-08-01 00:00:00","2029-09-30 00:00:00",,"FP Lease","",200
56293,3667,"xnj6900r",17596,"t0000877",1,"Activated",4,"Termination",1,,,22698,0,"2023-11-30 00:00:00","2023-11-30 00:00:00",,"Lease End","",0
56305,5084,"3fl00007",32107,"t0001028",2,"Superseded",9,"Assignment",1,,,0,0,"2023-11-30 00:00:00",,,"From Republic Packaging of Florida, Inc.",,0
56310,1891,"xil2500w",5504,"t0000642",1,"Activated",9,"Assignment",1,,,0,0,"2023-12-01 00:00:00",,,"From A. Messe & Sons Corp.",,0
56380,3714,"3md00002",43753,"t0001157",1,"Activated",0,"Original Lease",0,"B       ",14291,11369,60,"2023-12-15 00:00:00","2028-12-14 00:00:00","12/04/2023 00:00:00","Original Lease","",150
56454,1891,"xil2500w",5504,"t0000642",1,"Activated",1,"Renewal",3,2500    ,4027,13000,44,"2024-01-01 00:00:00","2027-08-31 00:00:00","12/01/2023 00:00:00","First Amendment","",0
60754,3273,"xga3350h",7696,"t0000713",1,"Activated",4,"Termination",2,,,32598,0,"2023-06-30 00:00:00","2023-06-30 00:00:00",,"Lease End","",0
60772,5727,"3md00005",46541,"t0001179",1,"Activated",0,"Original Lease",0,"C       ",32796,2674,18,"2024-02-01 00:00:00","2025-07-31 00:00:00","01/23/2024 00:00:00","License Agreement","",200
60774,1695,"xnj390n ",4488,"t0000578",2,"Superseded",1,"Renewal",2,390     ,3109,56600,2,"2024-11-01 00:00:00","2024-12-31 00:00:00","01/04/2024 00:00:00","Second Amendment","",200
60810,2726,"xohcolu3",36923,"t0001073",1,"Activated",0,"Original Lease",1,3040    ,4577,5893,20,"2024-02-01 00:00:00","2025-09-30 00:00:00","01/26/2024 00:00:00","Original Lease","Leasing suite to existing tenant that occupies neighboring suite as well as additional space at our building next door.  Making it coterminous with their current lease at the other two suites and will look to renew long term at all three suites at that time.",150
60856,2952,"xtndelp2",6677,"t0000690",1,"Activated",4,"Termination",1,,,72000,0,"2023-03-01 00:00:00","2023-03-01 00:00:00",,"Lease End","",0
60857,3645,"3tn00003",17488,"t0000873",1,"Activated",4,"Termination",2,,,15000,0,"2023-04-30 00:00:00","2023-04-30 00:00:00",,"Lease End","",0
60858,3643,"3tn00001",17498,"t0000875",1,"Activated",4,"Termination",1,,,12000,0,"2023-12-31 00:00:00","2023-12-31 00:00:00",,"Lease End","",0
60859,3634,"3ga00001",15519,"t0000854",1,"Activated",4,"Termination",1,,,13950,0,"2022-10-31 00:00:00","2022-10-31 00:00:00",,"Lease End","",0
60860,3799,"3il00004",18161,"t0000932",1,"Activated",4,"Termination",2,,,46156,0,"2023-01-31 00:00:00","2023-01-31 00:00:00",,"Lease End","",0
60862,1662,"xil305e ",4191,"t0000517",1,"Activated",4,"Termination",2,,,32838,0,"2023-09-15 00:00:00","2023-09-15 00:00:00",,"Lease End","",0
52533,1882,"xnj128ba",36926,"t0001074",1,"Activated",0,"Original Lease",1,02      ,3861,21142,86,"2023-11-01 00:00:00","2030-12-31 00:00:00","10/27/2023 00:00:00","Original Lease","9/12: Clean Verson
8/30: Sent LL response",150
58552,5460,"3nc00004",36950,"t0001080",1,"Activated",1,"Renewal",1,"ANT     ",31740,0,60,"2024-01-01 00:00:00","2028-12-31 00:00:00","10/26/2023 00:00:00","Third Amendment","",200
67317,5087,"3tx00011",32945,"t0001031",1,"Activated",4,"Termination",1,,,22407,0,"2024-02-28 00:00:00","2024-02-28 00:00:00",,"Lease End","",0
66065,3643,"3tn00001",17635,"t0000901",1,"Activated",4,"Termination",2,,,12000,0,"2024-02-29 00:00:00","2024-02-29 00:00:00",,"Lease End","",0
66206,1599,"xnjmorri",2383,"t0000494",2,"Superseded",1,"Renewal",2,14      ,1538,40925,6,"2024-03-01 00:00:00","2024-08-31 00:00:00","02/20/2024 00:00:00","Third Amendment","T pays all OpEx directly until 08/31/2024",200
69715,5726,"3nc00005",38121,"t0001099",1,"Activated",4,"Termination",1,,,22900,0,"2024-03-31 00:00:00","2024-03-31 00:00:00","03/12/2024 00:00:00","Termination Agreement","",0
60435,2726,"xohcolu3",6325,"t0000674",1,"Activated",4,"Termination",1,,,5875,0,"2024-01-31 00:00:00","2024-01-31 00:00:00",,"Lease End","",0
60437,6078,"3nc00008",45807,"t0001171",1,"Activated",4,"Termination",2,,,66380,0,"2024-01-19 00:00:00","2024-01-19 00:00:00",,"Lease End","",0
60440,5715,"3nj00014",39473,"t0001121",1,"Activated",1,"Renewal",2,"A       ",33933,5219,61,"2024-02-01 00:00:00","2029-02-28 00:00:00","01/23/2024 00:00:00","FP Renewal","HoldOver - per Lease 2.05 - 100% for first 30 days, then 200%",200
60441,1876,"xnj17pol",43752,"t0001156",1,"Activated",0,"Original Lease",1,05      ,3867,20994,36,"2024-02-01 00:00:00","2027-01-31 00:00:00","01/25/2024 00:00:00","Original Lease","",200
60442,3641,"xpa3041m",17610,"t0000882",2,"Superseded",5,"Holdover",1,"A       ",12810,20150,7,"2022-09-01 00:00:00","2023-03-31 00:00:00",,"Holdover","No HoldOver rent charge.",200
60443,3641,"xpa3041m",17610,"t0000882",2,"Superseded",1,"Renewal",2,"A       ",12810,20150,84,"2023-04-01 00:00:00","2030-03-31 00:00:00","04/27/2023 00:00:00","FP Lease","",200
60444,3547,"xil201ja",12763,"t0000792",1,"Activated",4,"Termination",1,,,2934,0,"2024-01-31 00:00:00","2024-01-31 00:00:00",,"Termination Agreement","",0
60446,3547,"xil201ja",12110,"t0000789",1,"Activated",4,"Termination",1,,,7020,0,"2024-01-31 00:00:00","2024-01-31 00:00:00",,"Lease End","",0
60448,3641,"xpa3041m",17610,"t0000882",2,"Superseded",2,"Expansion",3,"A       //B       ","12810//12811",32735,76,"2023-12-01 00:00:00","2030-03-31 00:00:00","04/27/2023 00:00:00","First Expansion","",200
68570,1878,"xnj125al",45817,"t0001173",1,"Activated",0,"Original Lease",1,02      ,3851,50000,61,"2024-04-01 00:00:00","2029-04-30 00:00:00","02/13/2024 00:00:00","Original Lease","1/2: Sent LL Response. CAM: $0.56, RET: $1.52, In: $0.25
12/29: Received initial proposal offer",150
68571,913,"gacre100",20355,"t0000960",1,"Activated",4,"Termination",1,,,1076,0,"2024-02-29 00:00:00","2024-02-29 00:00:00",,"","",0
68572,913,"gacre100",28025,"t0000998",1,"Activated",4,"Termination",2,,,1082,0,"2024-02-29 00:00:00","2024-02-29 00:00:00",,"","",0
68582,3818,"3tx00001",19175,"t0000940",1,"Activated",4,"Termination",1,,,54920,0,"2024-11-29 00:00:00","2024-11-29 00:00:00",,"Termination Agreement","Created by exercising a Termination Option",0
68585,5439,"3ga00005",46332,"t0001178",1,"Activated",0,"Original Lease",1,"A       ",31736,30523,87,"2024-03-01 00:00:00","2031-05-31 00:00:00","02/28/2024 00:00:00","Original Lease","",150
68586,1383,"xohmost ",41989,"t0001147",1,"Activated",0,"Original Lease",1,"C       ",505,47107,25,"2024-03-01 00:00:00","2026-03-31 00:00:00","02/13/2024 00:00:00","Original Lease","",150
68592,5712,"3nj00012",40257,"t0001140",1,"Activated",1,"Renewal",2,"3-DEF   ",34627,21000,85,"2024-08-01 00:00:00","2031-08-31 00:00:00","02/28/2024 00:00:00","FP Lease","",150
68593,1876,"xnj17pol",29305,"t0001021",1,"Activated",9,"Assignment",1,,,0,0,"2023-12-22 00:00:00",,,"From CSM Sport and Entertainment, Inc",,0
68594,1876,"xnj17pol",29305,"t0001021",1,"Activated",9,"Assignment",2,,,0,0,"2023-12-23 00:00:00",,,"From CSM North America, LLC",,0
68596,5715,"3nj00014",40161,"t0001131",1,"Activated",1,"Renewal",2,"B       ",34541,5444,61,"2024-05-01 00:00:00","2029-05-31 00:00:00","03/12/2024 00:00:00","FP Lease","Holdover: 100% for intial 30 days, then 200%",100
68597,913,"gacre100",1184,"t0000390",1,"Activated",1,"Renewal",1,300     ,422,3028,65,"2025-03-01 00:00:00","2030-07-31 00:00:00",,"","Base Year 2024",150
61299,1378,"xtxwebbl",1276,"t0000432",1,"Activated",4,"Termination",2,,,25355,0,"2024-01-31 00:00:00","2024-01-31 00:00:00",,"Lease End","",0
61300,3836,"3tx00002",19625,"t0000944",1,"Activated",4,"Termination",2,,,60075,0,"2024-01-31 00:00:00","2024-01-31 00:00:00",,"Lease End","",0
61370,2990,"xga4600f",46315,"t0001177",1,"Activated",0,"Original Lease",1,"4630-C  ",4972,7438,63,"2024-04-01 00:00:00","2029-06-30 00:00:00","02/02/2024 00:00:00","Original Lease","",200
70104,6142,"3md00006",51803,"t0001193",1,"Activated",0,"Original Lease",0,100     ,44845,63040,53,"2024-02-29 00:00:00","2028-06-30 00:00:00","04/06/2023 00:00:00","Original Lease","Term Commencement Date: 02/29/2024
Expiration Date: 06/30/2028",200
68448,5088,"3tx00012",32950,"t0001036",1,"Activated",1,"Renewal",2,4525    ,28008,20983,60,"2024-07-01 00:00:00","2029-06-30 00:00:00","02/27/2024 00:00:00","Eighth Amendment","Original Tennat proposal was $7.75.  LL countered with $11.25 . Tenant jumped to $9.00.  LL countered with $.10.75.  Tenant countered with $10.  LL countered with $10.45",150
68450,3545,"xil231ja",13238,"t0000800",1,"Activated",4,"Termination",1,,,7500,0,"2024-03-31 00:00:00","2024-03-31 00:00:00","02/21/2024 00:00:00","Lease End","",0
62584,5715,"3nj00014",47556,"t0001183",1,"Activated",0,"Original Lease",0,"G       ",33932,10000,123,"2024-04-01 00:00:00","2034-06-30 00:00:00","01/26/2024 00:00:00","Original Lease","",200
64228,913,"gacre100",48485,"t0001184",1,"Activated",0,"Original Lease",0,395     ,438,1082,37,"2024-03-01 00:00:00","2027-03-31 00:00:00","02/07/2024 00:00:00","Original Lease","Base Year 2024 - See Clauses",150
64257,1383,"xohmost ",2256,"t0000475",1,"Activated",4,"Termination",1,,,47107,0,"2024-02-29 00:00:00","2024-02-29 00:00:00","01/22/2024 00:00:00","Termination Agreement","Business Closure",0
64403,1655,"xnjcentr",4237,"t0000537",1,"Activated",4,"Termination",1,,,0,0,"2022-01-31 00:00:00","2022-01-31 00:00:00",,"Termination","per AML: Tenant closed down their SNJ operations which was the basis for the early exit. ",0
64445,3633,"3md00001",42994,"t0001154",1,"Activated",0,"Original Lease",1,"RS      ",12076,7571,60,"2024-04-01 00:00:00","2029-03-31 00:00:00","02/05/2024 00:00:00","Original Lease","",150
70182,913,"gacre100",51934,"t0001224",1,"Activated",0,"Original Lease",0,575     ,2495,4360,132,"2024-10-01 00:00:00","2035-09-30 00:00:00","04/23/2024 00:00:00","Original Lease","Base Year 2024 

**Landlord agrees to waive Base Rent for the first twelve (12) months of the Term (“Free Rent Period”); and the Base Rent for such period otherwise would have been $99,190.00.",150
70183,3643,"3tn00001",17484,"t0000871",1,"Activated",4,"Termination",1,,,12000,0,"2024-04-30 00:00:00","2024-04-30 00:00:00",,"Lease End","",0
70185,1666,"xtn187bo",51842,"t0001200",1,"Activated",4,"Termination",1,,,120000,0,"2024-04-30 00:00:00","2024-04-30 00:00:00",,"Lease End","",0
70186,1675,"xnj440be",4300,"t0000548",1,"Activated",4,"Termination",1,,,1777,0,"2024-04-30 00:00:00","2024-04-30 00:00:00",,"Lease End","",0
70188,3273,"xga3350h",7688,"t0000712",1,"Activated",4,"Termination",1,,,22045,0,"2023-01-31 00:00:00","2023-01-31 00:00:00",,"Lease End","",0
70191,1387,"xnj3001i",1399,"t0000458",2,"Superseded",5,"Holdover",1,"B       ",537,24805,0,"2024-05-01 00:00:00",,,"Month to Month Extension","",115
70192,3641,"xpa3041m",17610,"t0000882",1,"Activated",2,"Expansion",4,"A       //B       //B1      ","12810//12811//12812",34895,72,"2024-04-15 00:00:00","2030-03-31 00:00:00","04/15/2024 00:00:00","Second Expansion","",200
70193,5712,"3nj00012",40101,"t0001128",1,"Activated",4,"Termination",1,,,9500,0,"2024-12-31 00:00:00","2024-12-31 00:00:00","04/19/2024 00:00:00","Early Termination","Created by exercising a Termination Option",0
70194,1880,"xnj156al",5472,"t0000623",1,"Activated",4,"Termination",2,,,12216,0,"2024-04-30 00:00:00","2024-04-30 00:00:00",,"Lease End","",0
70196,1676,"xnj420be",4356,"t0000573",1,"Activated",1,"Renewal",3,"A-1     ",3166,1894,62,"2024-04-01 00:00:00","2029-05-31 00:00:00","04/25/2024 00:00:00","FP Lease","",200
70197,1675,"xnj440be",51917,"t0001219",1,"Activated",0,"Original Lease",1,"A3      ",4965,825,25,"2024-05-01 00:00:00","2026-05-31 00:00:00","04/11/2024 00:00:00","Original Lease","",200
70198,6156,"3tx00014",51937,"t0001225",1,"Activated",0,"Original Lease",0,300     ,44890,6802,1,"2024-04-04 00:00:00","2024-04-30 00:00:00","11/14/2018 00:00:00","HoldOver","Commencement Date: 12/01/2018
Expiration Date: 01/31/2024

Notes: 
1. Page number for Exhibit B to D are not known. Hence, we have abstracted the PDF page number for reference purpose.
2. Lease Term expired on 01/31/2024, with additional 60 month renewal option. Per Client Responses, Tenant is in holdover, hence abstracted the Term as MTM.
3. Rent for the period from 02/01/2024 is not known. Hence flatlined the last known rent till expiration.
4. Renewal Option Start date is conditional, hence abstracted 01/01/2025 as Start Date. ",150
70201,6214,"3nj00020",51945,"t0001227",2,"Superseded",0,"Original Lease",0,"A       ",44891,32400,5,"2024-06-20 00:00:00","2024-10-31 00:00:00","10/24/2019 00:00:00","Original Lease","Term Commencement Date: 11/01/2019
Term Expiration Date: 10/31/2024

Note: Estimated amount are not known for Taxes and Insurance, we have abstracted $0.00"" till Expiration.",0
70203,6214,"3nj00020",51947,"t0001228",1,"Activated",0,"Original Lease",0,"B       ",44892,35000,51,"2024-06-20 00:00:00","2028-09-14 00:00:00","09/03/2021 00:00:00","Original","Term Commencement Date: 09/15/2021
Term Expiration Date: 09/14/2028

Notes: 1. Commencement date is conditional. Per Lease, Term shall commence on on the later of (i) 09/15/2021, or (ii) the date Tenant commences operation of Tenant's business at the Premises. We will assume 09/15/2021 as Commencement date with log note.
2. Contradiction exists in Base Rent between Lease and Lease Terms. Hence we have abstracted only from Lease.
3. Per Lease, CAM amount is not known, whereas, Lease Term states that $3.40/SF. Hence we have not consider Lease Terms for abstraction and abstracted ""$0.00"" till Expiration.",150
70204,3547,"xil201ja",12764,"t0000793",1,"Activated",1,"Renewal",2,1060    ,10537,1971,36,"2024-11-01 00:00:00","2027-10-31 00:00:00","04/30/2024 00:00:00","First Amendment","Fixed rate renewal option",150
70212,6203,"inc001  ",51968,"t0001231",1,"Activated",0,"Original Lease",0,"1620    //1640    ","44898//44899",167290,121,"2024-04-19 00:00:00","2034-04-30 00:00:00","04/19/2024 00:00:00","Original Lease","",150
70219,6224,"3nj00021",51983,"t0001234",1,"Activated",0,"Original Lease",0,100     ,44901,100000,66,"2024-07-02 00:00:00","2029-12-31 00:00:00","09/06/2019 00:00:00","Second Amendment","Commencement Date: 9/6/2019
Expiration Date: 12/31/2029

Notes: 
(i) Unit details is not stated in the lease. Hence we have captured “100”.
(ii) Tenant may deduct the costs relating to the following items against Base Rent: (i) LED Lighting $97,075.00; over a 10 year period, (ii) Transformer replacements $15,027.00; over a 20 year period, (iii) HVAC Replacements $18,300.00; over a 15 year period, (iv) Sprinkler heads $20,898.50; over a 39 year period and (v) 50% of its share of the cost to replace the parking lot against rent over a 10 year period. Such abatement is conditional, hence we have not shown effect for the same.",150
70220,6224,"3nj00021",51984,"t0001235",1,"Activated",0,"Original Lease",0,"ROOF    ",44926,0,3,"2024-07-02 00:00:00","2024-09-30 00:00:00","07/18/2014 00:00:00","Original Lease","Commencement Date: 08/01/2014
Expiration Date: 09/30/2024 (per Estoppel)
Notes: 
1. Commencement date is conditional. Per Lease dated 07/18/2014, Term shall be 5 years and commence on the first day of the month following the day that Tenant commences installation of the equipment on the Premises. Per Clients feedback, abstracted the Commencement Date as 08/01/2014.
2. Lease Term expired with 4-5 year renewal option. Per Clients feedback, abstracted the Expiration date as 07/31/2024.
3. Lease Term expiration updated to 09/30/2024, per Estoppel Certificate.",100
70221,1734,"xil2101 ",51812,"t0001197",1,"Activated",0,"Original Lease",1,200     ,3503,26994,54,"2024-11-01 00:00:00","2029-04-30 00:00:00","05/10/2024 00:00:00","Original Lease","TI includes adding a ramp to convert dock high to DID and epoxy warehouse floor. The unit currently doesn't have any DID.",150
70222,3741,"3il00002",50953,"t0001190",1,"Activated",0,"Original Lease",1,150     ,14903,22406,62,"2024-06-01 00:00:00","2029-07-31 00:00:00","05/10/2024 00:00:00","Original Lease","Current tenant in our portfolio. They are looking to rent more space and eventually expand into the whole building.",150
86750,6577,"3tn00013",54513,"t0001309",1,"Activated",1,"Renewal",2,1       ,46972,45200,12,"2024-12-01 00:00:00","2025-11-30 00:00:00","10/15/2024 00:00:00","Seventh Amendment","",150
86755,3739,"xil1701b",17841,"t0000921",1,"Activated",5,"Holdover",2,100     ,15010,48790,6,"2025-01-01 00:00:00","2025-06-30 00:00:00","10/16/2024 00:00:00","6 Month Renewal","Tenant is relocating to Houston. We are extending them to mutually benefit from a more favorable timeline to get the vacancy back. The extension will allow LL to do construction work at the building in the last 3 months, minimizing downtime.",150
86767,6993,"3fl00019",60277,"t0001360",1,"Activated",0,"Original Lease",0,1       ,51919,2300,62,"2024-11-15 00:00:00","2029-12-31 00:00:00","10/08/2018 00:00:00","Original Lease","Commencement: 10/01/2018
Expiration: 12/31/2029

Note: 1. Premises Area is not stated in the Lease. Hence, we have abstracted 0.00 SF for the same.
2. Rent Commencement date is conditional. “RCD to Commence the payment of rent 3 months from the Effective Date of this Lease”. Hence, we have abstracted the Rent Commencement Date as 01/01/2019 as per Client Feedback.
3. Effective 01/01/2021, We have abstracted the Sales Tax Percentage as 7.5% (State Tax 6% and County Tax - 1.5%) based on the web search ""https://www.salestaxstates.com/"" till expiration.
4. Only the Month (September) and Year (2023) is available for the 1st Amendment Document Date. Hence, we have assumed and abstracted ""1"" for the same.",200
86768,6993,"3fl00019",60278,"t0001361",1,"Activated",0,"Original Lease",0,100     ,51920,25655,44,"2024-11-15 00:00:00","2028-06-30 00:00:00","03/01/2017 00:00:00","First Amenedment","Commencement: 7/1/2018
Expiration: 06/30/2028

Note: (i) Only estimated amount is only known for Operating Expenses. Hence we have abstracted the amount till Expiration.
(ii) Effective 01/01/2021, We have abstracted the Sales Tax Percentage as 7.5% (State Tax 6% and County Tax - 1.5%) based on the web search ""https://www.salestaxstates.com/"" till expiration.",125
86769,6993,"3fl00019",60279,"t0001362",1,"Activated",0,"Original Lease",0,"2-3     ",51921,4600,62,"2024-11-15 00:00:00","2029-12-31 00:00:00","02/27/2019 00:00:00","First Amenedment","Commencement: 01/01/2020
Expiration: 12/31/2029

Note: 1. Commencement Date is conditional. Per Lease, Term to be for a period of 48 months to commence on the later of 06/01/2019 or the date that is 90 days following the date Landlord completes the Build Out as defined below, unless sooner terminated. Hence, we have abstracted the Commencement Date as 01/01/2020 as per Client Feedback.
2. Rent Commencement Date is conditional. Per Lease, Tenant shall commence the payment of rent on the later of 06/01/2019 or 90 days after the Build Out is completed. Hence, we have abstracted the Rent Commencement Date as 01/01/2020 as per Client Feedback.
3. Per Lease, Rent to be based on per SF, Whereas Premises area is not available in the Lease. Hence, we have abstracted the Premises Area as 4,600 SF as per Client's Feedback.
4. Effective 01/01/2021, We have abstracted the Sales Tax Percentage as 7.5% (State Tax 6% and County Tax - 1.5%) based on the web search ""https://www.salestaxstates.com/"" till expiration.",10
