account tree detail id,account tree node description,total into,type,type description,account tree code,account tree description,account tree detail code,indent,skip,underline,bold,italic,hide,negate,reverse value,database id
662821,Interest Income,662831,R,Regular,ysi_is,YSI Standard Income Statement,80002000,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
662822,Interest Income - Debt,662831,R,Regular,ysi_is,YSI Standard Income Statement,80002100,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
662823,Interest Income - Debt - OID,662831,R,Regular,ysi_is,YSI Standard Income Statement,80002200,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
662824,Financing Costs Amortization,662831,R,Regular,ysi_is,YSI Standard Income Statement,80002500,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662825,Bank Fees,662831,R,Regular,ysi_is,YSI Standard Income Statement,80003000,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662826,Interest Rate Contracts,662831,R,Regular,ysi_is,YSI Standard Income Statement,80004000,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662827,Interest-Unused Fee,662831,R,Regular,ysi_is,YSI Standard Income Statement,80004100,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662828,"Change in fair value of derivative instruments, net",662831,R,Regular,ysi_is,YSI Standard Income Statement,80004500,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662829,Interest Rate Contracts - Termination,662831,R,Regular,ysi_is,YSI Standard Income Statement,80005000,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662830,Origination Fee,662831,R,Regular,ysi_is,YSI Standard Income Statement,80006000,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662831,Total Interest Expense,662832,T,Total,ysi_is,YSI Standard Income Statement,80009995,5,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,1
662832,Total Earnings Before Tax,662839,T,Total,ysi_is,YSI Standard Income Statement,89999995,5,1,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
662833,INCOME TAX,662837,H,Header,ysi_is,YSI Standard Income Statement,90000000,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662834,Federal Tax,662837,R,Regular,ysi_is,YSI Standard Income Statement,90001000,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662835,State Tax,662837,R,Regular,ysi_is,YSI Standard Income Statement,90002000,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662836,Deferred Tax Expenses,662837,R,Regular,ysi_is,YSI Standard Income Statement,90003000,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662837,Total Income Tax,662839,T,Total,ysi_is,YSI Standard Income Statement,90009995,5,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,1
662838,Minority Interest,662839,R,Regular,ysi_is,YSI Standard Income Statement,91000000,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662839,Total Net Income,,T,Total,ysi_is,YSI Standard Income Statement,99999995,5,1,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
662840,of ALL,663058,H,Header,ysi_bs,YSI Standard Balance Sheet,,4,2,0,FALSE,FALSE,TRUE,FALSE,FALSE,1
662841,ASSETS,662979,H,Header,ysi_bs,YSI Standard Balance Sheet,10000000,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662842,CASH & CASH EQUIVALENTS,662876,H,Header,ysi_bs,YSI Standard Balance Sheet,11001000,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662843,Cash - Operating,662876,R,Regular,ysi_bs,YSI Standard Balance Sheet,11001100,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662844,Cash - Operating 2,662876,R,Regular,ysi_bs,YSI Standard Balance Sheet,11001110,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662845,Cash - Security Deposits,662876,R,Regular,ysi_bs,YSI Standard Balance Sheet,11001150,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662846,Cash - Lockbox/Depository,662876,R,Regular,ysi_bs,YSI Standard Balance Sheet,11001200,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662847,Cash - Money Market,662876,R,Regular,ysi_bs,YSI Standard Balance Sheet,11001250,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662848,Cash - Other Interest Bearing,662876,R,Regular,ysi_bs,YSI Standard Balance Sheet,11001300,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662849,Cash - Fund/Feeder Level Operating (Equity Account),662876,R,Regular,ysi_bs,YSI Standard Balance Sheet,11001350,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662850,Cash - Development JVs (Venture level),662876,R,Regular,ysi_bs,YSI Standard Balance Sheet,11001355,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662851,Cash- Development Loan (Owner Level),662876,R,Regular,ysi_bs,YSI Standard Balance Sheet,11001360,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662852,Escrow - Real Estate Taxes & Insurance,662876,R,Regular,ysi_bs,YSI Standard Balance Sheet,11001400,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662853,Escrow - Capital Improvements,662876,R,Regular,ysi_bs,YSI Standard Balance Sheet,11001450,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662854,Escrow - Cash Collateral,662876,R,Regular,ysi_bs,YSI Standard Balance Sheet,11001500,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662855,Escrow - Other,662876,R,Regular,ysi_bs,YSI Standard Balance Sheet,11001550,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662856,Escrow - Acquisition,662876,R,Regular,ysi_bs,YSI Standard Balance Sheet,11001600,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662857,Escrow - Development,662876,R,Regular,ysi_bs,YSI Standard Balance Sheet,11001610,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662858,Petty Cash,662876,R,Regular,ysi_bs,YSI Standard Balance Sheet,11001650,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662859,Cash Suspense,662876,R,Regular,ysi_bs,YSI Standard Balance Sheet,11001700,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662860,IM Balancing Account,662876,R,Regular,ysi_bs,YSI Standard Balance Sheet,11001750,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662861,IM Cash Clearing Account,662876,R,Regular,ysi_bs,YSI Standard Balance Sheet,11001800,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662862,Cash - CO-Facility - Capital One Operating,662876,R,Regular,ysi_bs,YSI Standard Balance Sheet,11001840,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662863,Cash - CO-Facility - Capital One Cash Management,662876,R,Regular,ysi_bs,YSI Standard Balance Sheet,11001845,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662864,Cash - Fund Level JPM,662876,R,Regular,ysi_bs,YSI Standard Balance Sheet,11001850,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662865,Cash - Anson JPM,662876,R,Regular,ysi_bs,YSI Standard Balance Sheet,11001855,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662866,Cash - KeyBank ZBA,662876,R,Regular,ysi_bs,YSI Standard Balance Sheet,11001860,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662867,Cash - AP-Facility - Operating (PNC),662876,R,Regular,ysi_bs,YSI Standard Balance Sheet,11001870,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662868,Cash - AP-Facility - Operating (Key),662876,R,Regular,ysi_bs,YSI Standard Balance Sheet,11001871,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662869,Cash - AP-Facility - PNC Cash Management,662876,R,Regular,ysi_bs,YSI Standard Balance Sheet,11001875,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662870,Cash - ICS,662876,R,Regular,ysi_bs,YSI Standard Balance Sheet,11001880,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662871,Cash - NJ3 - Citizens (NYL),662876,R,Regular,ysi_bs,YSI Standard Balance Sheet,11001890,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662872,Cash - NJ3 - KeyBank,662876,R,Regular,ysi_bs,YSI Standard Balance Sheet,11001895,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662873,Cash - NWBC JV - KeyBank,662876,R,Regular,ysi_bs,YSI Standard Balance Sheet,11001990,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662874,Cash - BX Facility - KeyBank,662876,R,Regular,ysi_bs,YSI Standard Balance Sheet,11001995,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662875,Capital Balancing Account,662876,R,Regular,ysi_bs,YSI Standard Balance Sheet,11002000,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662876,Total Cash & Cash Equivalents,662979,T,Total,ysi_bs,YSI Standard Balance Sheet,11991995,8,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,1
662877,ACCOUNTS RECEIVABLE,662899,H,Header,ysi_bs,YSI Standard Balance Sheet,12000000,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662878,A/R - Tenant,662899,R,Regular,ysi_bs,YSI Standard Balance Sheet,12002100,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662879,A/R - Reimbursable Operating Expenses,662899,R,Regular,ysi_bs,YSI Standard Balance Sheet,12002150,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662880,A/R - Tenant Other,662899,R,Regular,ysi_bs,YSI Standard Balance Sheet,12002200,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662881,A/R - CAM,662899,R,Regular,ysi_bs,YSI Standard Balance Sheet,12002201,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662882,A/R - Tenant Improvements,662899,R,Regular,ysi_bs,YSI Standard Balance Sheet,12002250,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662883,A/R - Allowance for Doubtful Accounts,662899,R,Regular,ysi_bs,YSI Standard Balance Sheet,12002300,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662884,A/R - Dividends & Interest,662899,R,Regular,ysi_bs,YSI Standard Balance Sheet,12002350,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662885,A/R - Intercompany,662899,R,Regular,ysi_bs,YSI Standard Balance Sheet,12002400,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662886,A/R - Employees/Advances,662899,R,Regular,ysi_bs,YSI Standard Balance Sheet,12002450,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662887,A/R - Prior Owner,662899,R,Regular,ysi_bs,YSI Standard Balance Sheet,12002500,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662888,A/R - Partners,662899,R,Regular,ysi_bs,YSI Standard Balance Sheet,12002550,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662889,A/R - Insurance,662899,R,Regular,ysi_bs,YSI Standard Balance Sheet,12002575,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662890,A/R - Other Receivables,662899,R,Regular,ysi_bs,YSI Standard Balance Sheet,12002600,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662891,A/R - Interest,662899,R,Regular,ysi_bs,YSI Standard Balance Sheet,12002650,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662892,Due from Affiliates,662899,R,Regular,ysi_bs,YSI Standard Balance Sheet,12002660,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662893,Earnest Money,662899,R,Regular,ysi_bs,YSI Standard Balance Sheet,12002700,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662894,Derivative Instruments,662899,R,Regular,ysi_bs,YSI Standard Balance Sheet,12002725,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662895,Federal/State Tax Withheld,662899,R,Regular,ysi_bs,YSI Standard Balance Sheet,12002750,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662896,RECEIVABLE - shareholder Loan,662899,R,Regular,ysi_bs,YSI Standard Balance Sheet,12002780,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662897,ACCRUED LOAN INTEREST RECEIVABLE,662899,R,Regular,ysi_bs,YSI Standard Balance Sheet,12002790,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662898,Capitalized Interest on Receivable - Shareholder loan,662899,R,Regular,ysi_bs,YSI Standard Balance Sheet,12002800,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662899,Total Accounts Receivable,662979,T,Total,ysi_bs,YSI Standard Balance Sheet,12999995,8,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,1
662900,NOTES RECEIVABLE,662905,H,Header,ysi_bs,YSI Standard Balance Sheet,13000000,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662901,Notes Receivable,662905,R,Regular,ysi_bs,YSI Standard Balance Sheet,13003100,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662902,N/R - Tenant,662905,R,Regular,ysi_bs,YSI Standard Balance Sheet,13003150,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662903,N/R - Partner,662905,R,Regular,ysi_bs,YSI Standard Balance Sheet,13003200,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662904,N/R - Other,662905,R,Regular,ysi_bs,YSI Standard Balance Sheet,13003250,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662905,Total Notes Receivable,662979,T,Total,ysi_bs,YSI Standard Balance Sheet,13999995,0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,1
662906,INVESTMENT,662920,H,Header,ysi_bs,YSI Standard Balance Sheet,14000000,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662907,INVESTMENT IN CONSOLIDATING RE,662913,H,Header,ysi_bs,YSI Standard Balance Sheet,14004100,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662908,Investment in Consolidating RE,662913,R,Regular,ysi_bs,YSI Standard Balance Sheet,14004110,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662909,Investment In Consolidating RE - Contributions,662913,R,Regular,ysi_bs,YSI Standard Balance Sheet,14004120,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662910,Investment In Consolidating RE - Debt,662913,R,Regular,ysi_bs,YSI Standard Balance Sheet,14004130,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662911,Investment In Consolidating RE - Distributions,662913,R,Regular,ysi_bs,YSI Standard Balance Sheet,14004140,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662912,Investment In Consolidating RE - Profit Allocation,662913,R,Regular,ysi_bs,YSI Standard Balance Sheet,14004150,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662913,Total Investment in Consolidating RE,662920,T,Total,ysi_bs,YSI Standard Balance Sheet,14004195,5,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,1
662914,INVESTMENT OF NON-CONSOLIDATING RE,662919,H,Header,ysi_bs,YSI Standard Balance Sheet,14004200,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662915,Investment in Non-Consolidating RE,662919,R,Regular,ysi_bs,YSI Standard Balance Sheet,14004210,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662916,Investment in Non-Consolidating RE - Contributions,662919,R,Regular,ysi_bs,YSI Standard Balance Sheet,14004220,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662917,Investment in Non-Consolidating RE - Debt,662919,R,Regular,ysi_bs,YSI Standard Balance Sheet,14004230,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662918,Investment in Non-Consolidating RE - Distributions,662919,R,Regular,ysi_bs,YSI Standard Balance Sheet,14004240,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662919,Total Investment in Non-Consolidating RE,662920,T,Total,ysi_bs,YSI Standard Balance Sheet,14004295,5,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,1
662920,Total Investment,662979,T,Total,ysi_bs,YSI Standard Balance Sheet,14999995,5,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,1
662921,INTERCO,662927,H,Header,ysi_bs,YSI Standard Balance Sheet,15000000,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662922,ZBA Cash Transfer,662927,R,Regular,ysi_bs,YSI Standard Balance Sheet,15001000,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662923,Intercompany Property,662927,R,Regular,ysi_bs,YSI Standard Balance Sheet,15001500,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662924,Intercompany transfer account,662927,R,Regular,ysi_bs,YSI Standard Balance Sheet,15002000,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662925,Fund Level Intercompany,662927,R,Regular,ysi_bs,YSI Standard Balance Sheet,15003000,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662926,Due From,662927,R,Regular,ysi_bs,YSI Standard Balance Sheet,15004000,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662927,Total Interco,662979,T,Total,ysi_bs,YSI Standard Balance Sheet,15005000,8,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,1
662928,FIXED ASSETS,662965,H,Header,ysi_bs,YSI Standard Balance Sheet,16000000,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662929,FIXED ASSET BEFORE AMORTIZATION & DEPRECIATION,662956,H,Header,ysi_bs,YSI Standard Balance Sheet,16005000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662930,ACQUISITION COSTS,662937,H,Header,ysi_bs,YSI Standard Balance Sheet,16005005,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662931,Building,662937,R,Regular,ysi_bs,YSI Standard Balance Sheet,16005100,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662932,Purchase Price,662937,R,Regular,ysi_bs,YSI Standard Balance Sheet,16005150,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662933,Land,662937,R,Regular,ysi_bs,YSI Standard Balance Sheet,16005200,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662934,Closing Costs,662937,R,Regular,ysi_bs,YSI Standard Balance Sheet,16005250,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662935,Solar Panels,662937,R,Regular,ysi_bs,YSI Standard Balance Sheet,16005260,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662936,Closing Cost - Additional Real Estate Tax,662937,R,Regular,ysi_bs,YSI Standard Balance Sheet,16005270,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662937,Total Acquisition Costs,662956,T,Total,ysi_bs,YSI Standard Balance Sheet,16005295,8,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,1
662938,IMPROVEMENTS,662952,H,Header,ysi_bs,YSI Standard Balance Sheet,16005300,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662939,Capitalized Taxes,662952,R,Regular,ysi_bs,YSI Standard Balance Sheet,16005301,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662940,Capitalized Insurance,662952,R,Regular,ysi_bs,YSI Standard Balance Sheet,16005302,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662941,Capitalized Interest,662952,R,Regular,ysi_bs,YSI Standard Balance Sheet,16005303,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662942,Capitalized Loan Closing Costs,662952,R,Regular,ysi_bs,YSI Standard Balance Sheet,16005304,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662943,Tenant Improvements,662952,R,Regular,ysi_bs,YSI Standard Balance Sheet,16005310,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662944,Do Not Use,662952,R,Regular,ysi_bs,YSI Standard Balance Sheet,16005311,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662945,Capex & TI - Recoverable,662952,R,Regular,ysi_bs,YSI Standard Balance Sheet,16005315,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662946,Capex & TI - Recoverable - Offset,662952,R,Regular,ysi_bs,YSI Standard Balance Sheet,16005320,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662947,TBD1,662952,R,Regular,ysi_bs,YSI Standard Balance Sheet,16005330,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662948,Capital Expenses,662952,R,Regular,ysi_bs,YSI Standard Balance Sheet,16005340,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662949,Construction Management Fees,662952,R,Regular,ysi_bs,YSI Standard Balance Sheet,16005360,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662950,Dev Fees,662952,R,Regular,ysi_bs,YSI Standard Balance Sheet,16005361,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662951,Work in Progress,662952,R,Regular,ysi_bs,YSI Standard Balance Sheet,16005390,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662952,Total Improvements,662956,T,Total,ysi_bs,YSI Standard Balance Sheet,16005395,8,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,1
662953,LEASING COMMISSION,662955,H,Header,ysi_bs,YSI Standard Balance Sheet,16005400,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662954,Leasing Commission,662955,R,Regular,ysi_bs,YSI Standard Balance Sheet,16005450,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662955,Total Leasing Commission,662956,T,Total,ysi_bs,YSI Standard Balance Sheet,16005495,8,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,1
662956,Total Fixed Assets before Amortization & Depreciation,662965,T,Total,ysi_bs,YSI Standard Balance Sheet,16005498,8,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,1
662957,AMORTIZATION & DEPRECIATION,662960,H,Header,ysi_bs,YSI Standard Balance Sheet,16005500,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662958,Accumulated Depreciation,662960,R,Regular,ysi_bs,YSI Standard Balance Sheet,16005550,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
662959,Accumulated Depreciation - Dispositions,662960,R,Regular,ysi_bs,YSI Standard Balance Sheet,16005555,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
662960,Total Amortization & Depreciation,662965,T,Total,ysi_bs,YSI Standard Balance Sheet,16005595,5,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,1
662961,FAIR VALUE,662964,H,Header,ysi_bs,YSI Standard Balance Sheet,16005600,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662962,Accumulated Unrealized Fair Value Adjustments,662964,R,Regular,ysi_bs,YSI Standard Balance Sheet,16005610,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662963,Accumulated Unrealized Fair Value Adjustments - Dispositions,662964,R,Regular,ysi_bs,YSI Standard Balance Sheet,16005615,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662964,Total Fair Value Adjustments,662965,T,Total,ysi_bs,YSI Standard Balance Sheet,16005695,5,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,1
662965,Total Fixed Assets,662979,T,Total,ysi_bs,YSI Standard Balance Sheet,16999995,5,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,1
662966,DEBT INVESTMENTS,662970,H,Header,ysi_bs,YSI Standard Balance Sheet,17000000,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662967,Debt Investment - Principal,662970,R,Regular,ysi_bs,YSI Standard Balance Sheet,17001000,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662968,Debt Investment - OID,662970,R,Regular,ysi_bs,YSI Standard Balance Sheet,17001500,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662969,Debt Investment - Accrued Interest Receivable,662970,R,Regular,ysi_bs,YSI Standard Balance Sheet,17002000,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662970,Total Debt Investments,662979,T,Total,ysi_bs,YSI Standard Balance Sheet,17009999,5,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,1
662971,OTHER ASSETS,662978,H,Header,ysi_bs,YSI Standard Balance Sheet,18006000,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662972,Prepaid Insurance,662978,R,Regular,ysi_bs,YSI Standard Balance Sheet,18006100,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662973,Prepaid Taxes,662978,R,Regular,ysi_bs,YSI Standard Balance Sheet,18006150,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662974,Prepaid Other,662978,R,Regular,ysi_bs,YSI Standard Balance Sheet,18006200,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662975,Utility Deposits,662978,R,Regular,ysi_bs,YSI Standard Balance Sheet,18006250,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662976,Other Deposits,662978,R,Regular,ysi_bs,YSI Standard Balance Sheet,18006300,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662977,Other Assets,662978,R,Regular,ysi_bs,YSI Standard Balance Sheet,18006350,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
662978,Total Other Assets,662979,T,Total,ysi_bs,YSI Standard Balance Sheet,18999995,5,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,1
662979,Total Assets,663058,T,Total,ysi_bs,YSI Standard Balance Sheet,19999999,5,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,1
662980,LIABILITIES & EQUITY,663057,H,Header,ysi_bs,YSI Standard Balance Sheet,20000000,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
662981,LIABILITIES,663045,H,Header,ysi_bs,YSI Standard Balance Sheet,20000005,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
662982,ACCOUNTS PAYABLE & ACCRUED EXPENSES,663012,H,Header,ysi_bs,YSI Standard Balance Sheet,21001000,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
662983,Accounts Payable,663012,R,Regular,ysi_bs,YSI Standard Balance Sheet,21001100,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
662984,Accrued GP Reimbursement,663012,R,Regular,ysi_bs,YSI Standard Balance Sheet,21001105,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
662985,Accrued Commitment Fees,663012,R,Regular,ysi_bs,YSI Standard Balance Sheet,21001110,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
662986,Accounts Payable - NCI,663012,R,Regular,ysi_bs,YSI Standard Balance Sheet,21001115,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
662987,Shareholder loan payable,663012,R,Regular,ysi_bs,YSI Standard Balance Sheet,21001120,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
662988,Deferred Tax Liability,663012,R,Regular,ysi_bs,YSI Standard Balance Sheet,21001130,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
662989,Accrued CM Fees,663012,R,Regular,ysi_bs,YSI Standard Balance Sheet,21001140,5,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
