hmy property,property code,property address,city,state,zip,building id,fund,market,status,is land?,acq. date,other ac. costs,acq. strategy,disposition date,disposition noi,year built,parcel,% office,building shape,construction type 1,construction type 2,construction type 3,roof replacement,roof type 1,roof type 2,roof type 3,roof type 4,land (acres),loading type 1,loading type 2,loading type 3,loading type 4,loading type 5,max truck court depth,min. clear height,max. clear height,max column length,max column width,# dock doors,# of drive ins,truck court type,# parking spots,fire alarm,sprinkler type 1,sprinkler type 2,sprinkler coverage %,cold storage,ext. light type,generator,generator fuel type,generator size,ev charge,fire pump,fire water tank,sewege type,utility acc. holder,gas provider,electric provider,water provider,solar,solar power,recycling,what is recycled?,enviromental issues?,enviromental notes,disposition price
7030,inj002  ,4315 New Brunswick Ave,South Plainfield,NJ,07080,,ISLB                                                                            ,Northern NJ/New York,Acquired                                                                        ,,2024-12-13,161223.15,Rent Optimization,,0.00,1981.00,"Block: 472
Lot: 3",11.5000,Rectangle,Metal,Masonry,,2024,TPO,,,,2.37,Side Load,Rear Load,,,,115.00,13.08,15.00,45.00,25.00,17,8,Equal Mix,65.00,Yes,Wet,,100.00,Yes,Non-LED,No,,0,No,Yes,No,Sewer,Tenant,PS&G,PS&G,City of South Plainfield,No,0,No,,Work In Progress,ongoing remediation work by LRM (responsible party) - have escrow to handle overage,0.00
7040,3pa00003,801 Primos Avenue ,Folcroft,PA,19032,,FUND 3 (FRG XI)                                                                 ,Philadelphia,Acquired                                                                        ,,2024-12-12,,Rent Optimization,,,1988.00,5-00-02978-01,17.2100,Rectangle,Metal,N/A,N/A,2028,Metal,N/A,N/A,N/A,2.51,Side Load,N/A,N/A,N/A,N/A,100.00,26.91,27.50,58.00,24.00,5,1,Mainly Asphalt with some Concrete,14.00,Yes,N/A,N/A,0.00,No,Non-LED,No,,,No,No,No,Sewer,Tenant,PECO,PECO,Aqua Pennsylvania,No,,No,,No Issue,,
7364,3nj00027,601 Ryan Avenue,Westville,NJ,08093,,FUND 3 (FRG XI)                                                                 ,Philadelphia,Acquired                                                                        ,,2025-01-07,,Rent Optimization,,,1978.00,"Block 98, Lot 1",12.0800,Rectangle,Masonry,Metal,N/A,2011,TPO,N/A,N/A,N/A,1.38,Front Load,Side Load,N/A,N/A,N/A,115.00,20.33,23.00,32.75,50.00,8,1,Mainly Asphalt with some Concrete,28.00,Yes,Wet,N/A,100.00,No,Non-LED,No,,,No,No,No,Sewer,Tenant,PSEG,PSEG,Westville,Yes,50000,No,,No Issue,N/A,
7369,3il00013,1265 Naperville Drive,Romeoville,IL,60446,,FUND 3 (FRG XI)                                                                 ,Chicago,Acquired                                                                        ,,2025-02-10,0.00,,,0.00,0.00,,0.0000,,,,,,,,,,0.00,,,,,,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,,,,0.00,No,,No,,0,No,No,No,Sewer,,,,,No,0,No,,No Issue,,0.00
7369,3il00013,1265 Naperville Drive,Romeoville,IL,60446,,FUND 3 (FRG XI)                                                                 ,Chicago,Acquired                                                                        ,,2025-02-10,,,,,1996.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,No,,,No,No,No,Sewer,,,,,No,,No,,No Issue,,
7378,3oh00007,1711-1715 Georgesville Rd,Columbus,OH,43228,,FUND 3 (FRG XI)                                                                 ,Columbus,Acquired                                                                        ,,2025-01-17,,,,,1988.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,No,,,No,No,No,Sewer,,,,,No,,No,,No Issue,,
7378,3oh00007,1711-1715 Georgesville Rd,Columbus,OH,43228,,FUND 3 (FRG XI)                                                                 ,Columbus,Acquired                                                                        ,,2025-01-17,151768.82,,,0.00,0.00,,0.0000,,,,,,,,,,0.00,,,,,,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,,,,0.00,No,,No,,0,No,No,No,Sewer,,,,,No,0,No,,No Issue,,0.00
7695,3il00014,600 W Irving Park Road,Schaumburg,IL,60193,,FUND 3 (FRG XI)                                                                 ,Chicago,Acquired                                                                        ,,2025-01-31,0.00,,,0.00,0.00,,0.0000,,,,,,,,,,0.00,,,,,,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,,,,0.00,No,,No,,0,No,No,No,Sewer,,,,,No,0,No,,No Issue,,0.00
7695,3il00014,600 W Irving Park Road,Schaumburg,IL,60193,,FUND 3 (FRG XI)                                                                 ,Chicago,Acquired                                                                        ,,2025-01-31,,,,,1999.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,No,,,No,No,No,Sewer,,,,,No,,No,,No Issue,,
7706,3nj00028,155 Pierce Street,Somerset,NJ,08873,,FUND 3 (FRG XI)                                                                 ,Northern NJ/New York,Acquired                                                                        ,,2025-01-29,328521.29,Rent Optimization,,,2000.00,"Lot 18.01, Block 468.11",73.0000,Rectangle,Masonry,Metal,,2000,EPDM,,,,4.84,Rear Load,,,,,95.00,18.00,22.00,24.00,50.00,3,0,Aspalt,142.00,Yes,Wet,Wet,100.00,No,Non-LED,Yes,Natural Gas,25,No,No,No,Sewer,Tenant,PS&G,PS&G,NJ American Water,No,,No,,No Issue,,
7715,3ca00001,605-655 Hawaii Avenue,Torrance,CA,90503,,FUND 3 (FRG XI)                                                                 ,Los Angeles,Acquired                                                                        ,,2025-03-07,50000.00,Rent Optimization,,0.00,1963.00,7352-010-003,24.2388,Rectangle,Tilt-up/Concrete,,,2025,BUR,,,,1.50,Front Load,Side Load,,,,0.00,17.90,18.10,0.00,0.00,6,0,Mainly Asphalt with some Concrete,42.00,Yes,Wet,,100.00,No,Mixed,No,,0,No,Yes,No,Sewer,,City of Torrance,City of Torrance,City of Torrance,No,0,No,,No Issue,,0.00
7720,3nj00029,6 Evans Street,Fairfield,NJ,07004,,FUND 3 (FRG XI)                                                                 ,Northern NJ/New York,Acquired                                                                        ,,2025-02-20,0.00,,,0.00,0.00,,0.0000,,,,,,,,,,0.00,,,,,,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,,,,0.00,No,,No,,0,No,No,No,Sewer,,,,,No,0,No,,No Issue,,0.00
7722,iga006  ,200 Cook St,Cartersville,GA,30120,,ISLB                                                                            ,Atlanta,Acquired                                                                        ,,2025-03-04,0.00,Rent Optimization,,0.00,1970.00,C017-0016-013,8.0000,Rectangle,Masonry,,,"2010,2014",TPO,,,,11.31,Cross Dock,,,,,92.00,16.00,21.00,30.00,34.00,8,1,Mainly Asphalt with some Concrete,95.00,Yes,Wet,,100.00,No,Mixed,No,,0,No,No,No,Sewer,Tenant,,,,No,0,No,,No Issue,,0.00
7734,ioh001  ,2042 Camaro Ave,Columbus,OH,43207,,ISLB                                                                            ,Columbus,Acquired                                                                        ,,2025-03-07,0.00,,,0.00,0.00,,0.0000,,,,,,,,,,0.00,,,,,,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,,,,0.00,No,,No,,0,No,No,No,Sewer,,,,,No,0,No,,No Issue,,0.00
7734,ioh001  ,2042 Camaro Ave,Columbus,OH,43207,,ISLB                                                                            ,Columbus,Acquired                                                                        ,,2025-03-07,,,,,1970.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,No,,,No,No,No,Sewer,,,,,No,,No,,No Issue,,
7737,3pa00004,150 Rittenhouse Circle,Bristol,PA,19007,,FUND 3 (FRG XI)                                                                 ,Philadelphia,Acquired                                                                        ,,2025-03-11,,Lease-up,,,1994.00,05-023-042,7.0000,Highly Functional Rectangle,Metal,Masonry,N/A,2018,TPO,N/A,N/A,N/A,7.50,Rear Load,N/A,N/A,N/A,N/A,140.00,22.33,26.33,37.50,37.50,10,0,Mainly Asphalt with some Concrete,232.00,Yes,ESFR,Wet,100.00,No,LED,Yes,Propane,0,No,Yes,No,Sewer,Faropoint,PECO,PECO,"PA Aqua
Bristol Township",No,0,No,N/A,No Issue,N/A,
7739,3fl00020,1410 SW 29th Avenue,Pompano Beach,FL,33069,,FUND 3 (FRG XI)                                                                 ,Miami,Acquired                                                                        ,,2025-03-24,0.00,Rent Optimization,,0.00,1982.00,494204100010,25.1700,Rectangle,Tilt-up/Concrete,N/A,N/A,1982,BUR,N/A,N/A,N/A,1.40,Front Load,N/A,N/A,N/A,N/A,70.00,15.75,17.00,28.00,38.00,3,1,Aspalt,54.00,Yes,None,N/A,0.00,No,LED,No,,0,No,No,No,Sewer,Tenant,N/A,FP & L (Florida Power & Light),City of Pompano Beach Utilities,No,0,No,,No Issue,,0.00
7756,3ca00002,2580 E. Philadelphia Street ,Ontario,CA,91761,2580,FUND 3 (FRG XI)                                                                 ,Los Angeles,Acquired                                                                        ,,2025-04-08,0.00,Rent Optimization,,0.00,2006.00,1083-011-16,44.0000,Highly Functional Rectangle,Tilt-up/Concrete,,,2006,BUR,,,,1.79,Rear Load,,,,,0.00,25.00,25.00,0.00,0.00,5,5,Mainly Asphalt with some Concrete,56.00,Yes,Wet,,100.00,No,LED,No,,0,No,No,No,Sewer,,,,,No,0,No,,No Issue,,0.00
7758,3ny00004,130 Baylis Rd,Melville,NY,11747,,FUND 3 (FRG XI)                                                                 ,Long Island,Acquired                                                                        ,,2025-03-25,,Renewal / Re-tenant,,,1980.00,268-100-26.1,27.9700,Rectangle,Masonry,,,2001,BUR,,,,2.83,Front Load,,,,,,18.00,20.00,25.00,30.00,1,1,Concrete,94.00,Yes,Wet,,100.00,No,Non-LED,No,,,No,No,No,Septic,Tenant,,,,No,,No,,No Issue,,
7760,3ca00003,2260 S. Archibald Street,Ontario,CA,91761,2260,FUND 3 (FRG XI)                                                                 ,Los Angeles,Acquired                                                                        ,,2025-04-08,0.00,Rent Optimization,,0.00,2006.00,1083-011-16,13.0000,Highly Functional Rectangle,Tilt-up/Concrete,,,2006,,,,,1.79,Rear Load,,,,,150.00,24.00,24.00,0.00,0.00,6,6,Mainly Asphalt with some Concrete,62.00,Yes,Wet,,100.00,No,LED,No,,0,No,No,No,Sewer,,,,,No,0,No,,No Issue,,0.00
7762,3ca00004,1920 South Rochester Avenue,Ontario,CA,91761,1920,FUND 3 (FRG XI)                                                                 ,Los Angeles,Acquired                                                                        ,,2025-04-08,0.00,Rent Optimization,,0.00,2006.00,0238-152-31,17.2000,Rectangle,Tilt-up/Concrete,,,2006,BUR,,,,1.71,Rear Load,,,,,0.00,20.00,20.00,0.00,0.00,0,5,Aspalt,74.00,Yes,Wet,,100.00,No,LED,No,,0,No,No,No,Sewer,,,,,No,0,No,,No Issue,,0.00
7764,3ca00005,1930 S. Rochester Avenue,Ontario,CA,91761,1930,FUND 3 (FRG XI)                                                                 ,Los Angeles,Acquired                                                                        ,,2025-04-08,0.00,Rent Optimization,,0.00,2006.00,0238-152-31,11.6600,Highly Functional Rectangle,Tilt-up/Concrete,,,2006,BUR,,,,8.78,Rear Load,,,,,132.00,19.00,19.00,0.00,0.00,38,19,Mainly Concrete with some Asphalt,183.00,Yes,Wet,,0.00,No,LED,No,,0,No,No,No,Sewer,,,,,No,0,No,,No Issue,,0.00
7779,3il00015,3801-31 Hawthorne Court,Waukegan,IL,60087,,FUND 3 (FRG XI)                                                                 ,Chicago,Acquired                                                                        ,,2025-04-16,0.00,,,0.00,0.00,,0.0000,,,,,,,,,,0.00,,,,,,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,,,,0.00,No,,No,,0,No,No,No,Sewer,,,,,No,0,No,,No Issue,,0.00
7781,3il00016,750 District Drive,Itasca,IL,60143,,FUND 3 (FRG XI)                                                                 ,Chicago,Acquired                                                                        ,,2025-04-17,0.00,,,0.00,1969.00,,5.5200,,,,,,,,,,0.00,,,,,,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,,,,0.00,No,,No,,0,No,No,No,Sewer,,,,,No,0,No,,No Issue,,0.00
7785,inj003  ,370 Chestnut Street,Norwood,NJ,07648,,ISLB                                                                            ,Northern NJ/New York,Acquired                                                                        ,,2025-04-25,0.00,,,0.00,0.00,,0.0000,,,,,,,,,,0.00,,,,,,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,,,,0.00,No,,No,,0,No,No,No,Sewer,,,,,No,0,No,,No Issue,,0.00
7790,3oh00008,6951 Alan Schwarzwalder Street,Columbus,OH,43217,,FUND 3 (FRG XI)                                                                 ,Columbus,Acquired                                                                        ,,2025-05-01,0.00,,,0.00,1994.00,,6.7600,,,,,,,,,,0.00,,,,,,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,,,,0.00,No,,No,,0,No,No,No,Sewer,,,,,No,0,No,,No Issue,,0.00
7794,3pa00005,411 Sinclair Road,Bristol,PA,19007,,FUND 3 (FRG XI)                                                                 ,Philadelphia,Acquired                                                                        ,,2025-05-13,0.00,Rent Optimization,,0.00,1989.00,05-018-069-001,6.9000,Rectangle,Masonry,Metal,,2006,TPO,,,,5.31,Rear Load,,,,,110.00,26.00,28.00,36.50,36.50,10,1,Aspalt,86.00,Yes,Wet,,100.00,No,LED,No,,0,No,No,No,Sewer,Faropoint,PECO,PECO,Aqua,No,0,No,,No Issue,,0.00
7796,iil001  ,5350 70th Place,Bedford Park,IL,60638,,ISLB                                                                            ,Chicago,Acquired                                                                        ,,2025-04-29,0.00,,,0.00,1980.00,,1.9100,,,,,,,,,,0.00,,,,,,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,,,,0.00,No,,No,,0,No,No,No,Sewer,,,,,No,0,No,,No Issue,,0.00
7799,3ga00012,4916 N. Royal Drive,Tucker,GA,30384,,FUND 3 (FRG XI)                                                                 ,Atlanta,Acquired                                                                        ,,2025-05-14,0.00,Renewal / Re-tenant,,0.00,1984.00,18 223 07 028,45.4800,Square,Masonry,,,2015,TPO,,,,2.73,Side Load,,,,,85.00,20.00,23.00,37.00,37.00,3,2,Concrete,46.00,Yes,Wet,,100.00,No,Non-LED,No,,0,No,No,No,Sewer,Tenant,,,,No,0,No,,No Issue,,0.00
7801,3ga00013,4919 N. Royal Drive,Tucker,GA,30384,,FUND 3 (FRG XI)                                                                 ,Atlanta,Acquired                                                                        ,,2025-05-14,0.00,Renewal / Re-tenant,,0.00,1980.00,18 223 01 014,14.7900,Square,Masonry,,,2011,TPO,,,,6.27,Side Load,Front Load,,,,170.00,21.00,23.00,40.00,50.00,12,2,Concrete,78.00,Yes,Wet,,100.00,No,LED,No,,0,No,No,No,Sewer,Tenant,,,,No,0,No,,No Issue,Phase II during purchase - no further action suggested,0.00
7803,3ga00014,1120 Vend Drive,Watkinsville,GA,30677,,FUND 3 (FRG XI)                                                                 ,Atlanta,Acquired                                                                        ,,2025-05-14,0.00,Renewal / Re-tenant,,0.00,1996.00,C01S003,25.0000,Rectangle,Metal,Masonry,,1996,Metal,,,,3.40,Rear Load,Side Load,,,,88.00,11.00,15.00,25.00,48.00,3,0,Mainly Asphalt with some Concrete,83.00,No,None,,0.00,No,LED,No,,0,No,No,No,Septic,Tenant,,,,No,0,No,,No Issue,,0.00
7805,3fl00021,14550 58th Street North,Clearwater,FL,33760,,FUND 3 (FRG XI)                                                                 ,Tampa,Acquired                                                                        ,,2025-05-19,0.00,Rent Optimization,,0.00,1996.00,04-30-16-77515-000-1501,44.8600,Highly Functional Rectangle,Tilt-up/Concrete,N/A,N/A,2023 White TPO Coating with 20 Year Warranty,TPO,N/A,N/A,N/A,3.43,Rear Load,N/A,N/A,N/A,N/A,90.00,14.17,21.33,0.00,0.00,2,4,Mainly Asphalt with some Concrete,114.00,Yes,Wet,N/A,100.00,No,LED,No,,0,No,No,No,Sewer,Faropoint,N/A,Duke Energy,City of Largo,No,0,No,N/A,No Issue,,0.00
7809,3fl00029,10475 Fortune Parkway,Jacksonville,FL,32256,,FUND 3 (FRG XI)                                                                 ,Jacksonville,Acquired                                                                        ,,2025-06-30,0.00,Rent Optimization,,0.00,1992.00,155548-1440,96.2000,Highly Functional Rectangle,Masonry,N/A,N/A,2023,TPO,N/A,N/A,N/A,5.33,Rear Load,N/A,N/A,N/A,N/A,0.00,14.00,17.50,0.00,0.00,0,3,Aspalt,158.00,Yes,Dry,N/A,100.00,No,Non-LED,No,,0,No,No,Yes,Sewer,Faropoint,NA,JEA,JEA,No,0,No,,No Issue,,0.00
7811,3oh00009,1299 Boltonfield St,Columbus,OH,43228,,FUND 3 (FRG XI)                                                                 ,Columbus,In Due Diligence                                                                ,,2025-05-28,0.00,,,0.00,0.00,,0.0000,,,,,,,,,,0.00,,,,,,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,,,,0.00,No,,No,,0,No,No,No,Sewer,,,,,No,0,No,,No Issue,,0.00
7813,3ga00015,1765 West Oak Parkway,Marietta,GA,30062,,FUND 3 (FRG XI)                                                                 ,Atlanta,Acquired                                                                        ,,2025-06-30,0.00,,,0.00,1998.00,,33.1100,,,,,,,,,,0.00,,,,,,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,,,,0.00,No,,No,,0,No,No,No,Sewer,,,,,No,0,No,,No Issue,,0.00
7815,3ga00016,1775 West Oak Parkway,Marietta,GA,30062 ,,FUND 3 (FRG XI)                                                                 ,Atlanta,Acquired                                                                        ,,2025-06-30,0.00,,,0.00,1998.00,,29.5500,,,,,,,,,,0.00,,,,,,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,,,,0.00,No,,No,,0,No,No,No,Sewer,,,,,No,0,No,,No Issue,,0.00
7817,3ga00018,1955 Evergreen Blvd ,Duluth,GA,30096,,FUND 3 (FRG XI)                                                                 ,Atlanta,Acquired                                                                        ,,2025-06-30,0.00,,,0.00,2000.00,,45.9800,,,,,,,,,,0.00,,,,,,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,,,,0.00,No,,No,,0,No,No,No,Sewer,,,,,No,0,No,,No Issue,,0.00
7818,3ga00019,1965 Evergreen Boulevard,Duluth,GA,30096,,FUND 3 (FRG XI)                                                                 ,Atlanta,Acquired                                                                        ,,2025-06-30,0.00,,,0.00,2001.00,,38.0000,,,,,,,,,,0.00,,,,,,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,,,,0.00,No,,No,,0,No,No,No,Sewer,,,,,No,0,No,,No Issue,,0.00
7821,3fl00024,6500 Park of Commerce Boulevard,Boca Raton,FL,33487,,FUND 3 (FRG XI)                                                                 ,Palm Beach,Acquired                                                                        ,,2025-06-30,0.00,,,0.00,0.00,,0.0000,,,,,,,,,,0.00,,,,,,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,,,,0.00,No,,No,,0,No,No,No,Sewer,,,,,No,0,No,,No Issue,,0.00
7822,3fl00031,645-651 Enterprise Drive,Port Saint Lucie,FL,34986,,FUND 3 (FRG XI)                                                                 ,Port St. Lucie,Acquired                                                                        ,,2025-06-30,0.00,,,0.00,0.00,,0.0000,,,,,,,,,,0.00,,,,,,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,,,,0.00,No,,No,,0,No,No,No,Sewer,,,,,No,0,No,,No Issue,,0.00
7825,3fl00027,6901 TPC Drive,Orlando,FL,32822,,FUND 3 (FRG XI)                                                                 ,Orlando,Acquired                                                                        ,,2025-06-30,0.00,,,0.00,1993.00,,67.4300,,,,,,,,,,0.00,,,,,,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,,,,0.00,No,,No,,0,No,No,No,Sewer,,,,,No,0,No,,No Issue,,0.00
7826,3fl00022,2025 NW 15th Ave.,Pompano Beach,FL,33069,,FUND 3 (FRG XI)                                                                 ,Fort Lauderdale,Acquired                                                                        ,,2025-06-30,0.00,,,0.00,0.00,,0.0000,,,,,,,,,,0.00,,,,,,0.00,0.00,0.00,0.00,0.00,0,0,,0.00,,,,0.00,No,,No,,0,No,No,No,Sewer,,,,,No,0,No,,No Issue,,0.00
